"Dataset","Emb. dim","Reg. loss","Class. loss","Batch","Margin","Model","Trained Layers","Whitening","Ind. loss","Epochs","P@1","P@3","P@5","P@10","MAP","Independence","Sparsity"
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss1",8,0.949999988079071,0.9566667079925537,0.9679999351501465,0.9690000414848328,0.9715907573699951,0.2716948091983795,0.39622941613197327
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss1",9,0.949999988079071,0.949999988079071,0.9539999961853027,0.9549999833106995,0.9558477997779846,0.2691081762313843,0.4219522774219513
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss1",10,0.9300000071525574,0.9200000166893005,0.921999990940094,0.925000011920929,0.9440048933029175,0.2682134211063385,0.4135773479938507
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss1",11,0.9599999785423279,0.9599999785423279,0.9539999961853027,0.9520000219345093,0.9562119841575623,0.26555460691452026,0.4497465491294861
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss1",12,0.9399999976158142,0.9333333373069763,0.9360000491142273,0.9369999766349792,0.9473171830177307,0.2598709166049957,0.44163063168525696
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss1",13,0.9599999785423279,0.949999988079071,0.9580000042915344,0.9559999704360962,0.9646953344345093,0.25214284658432007,0.43380841612815857
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss1",14,0.9599999785423279,0.9633333086967468,0.9620000720024109,0.9579999446868896,0.9673178195953369,0.2469376176595688,0.45426255464553833
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss1",15,0.9599999785423279,0.9633333683013916,0.9620000720024109,0.9679999351501465,0.9745674133300781,0.24046437442302704,0.45153293013572693
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",1,0.9300000071525574,0.9100000262260437,0.9139999151229858,0.9139999151229858,0.9007530808448792,0.27735504508018494,0.41688165068626404
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",2,0.9100000262260437,0.9166667461395264,0.9140000939369202,0.9200000166893005,0.9288995265960693,0.27332329750061035,0.4866299331188202
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",3,0.9300000071525574,0.93666672706604,0.9300000667572021,0.9279999732971191,0.9327912926673889,0.2747981548309326,0.49913454055786133
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",4,0.9200000166893005,0.9166667461395264,0.9160000085830688,0.9179999828338623,0.9457423686981201,0.27196991443634033,0.4977474510669708
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",5,0.9399999976158142,0.9200000166893005,0.9239999651908875,0.9190000295639038,0.9404142498970032,0.27321386337280273,0.4582645893096924
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",6,0.9399999976158142,0.9566667079925537,0.9559999704360962,0.9519999623298645,0.956301748752594,0.27208974957466125,0.47776123881340027
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",7,0.9300000071525574,0.9033333659172058,0.9119999408721924,0.9129999279975891,0.9344978928565979,0.2700904905796051,0.48841744661331177
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",8,0.949999988079071,0.9599999189376831,0.9639999866485596,0.9640001058578491,0.9663643836975098,0.2716304659843445,0.4752500653266907
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",9,0.9599999785423279,0.9600000977516174,0.9599999785423279,0.9620000720024109,0.9610530138015747,0.2704472541809082,0.4685705006122589
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",10,0.9399999976158142,0.9399999976158142,0.937999963760376,0.9390000104904175,0.9517525434494019,0.27114808559417725,0.5031133890151978
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",11,0.9399999976158142,0.9533333778381348,0.9480000138282776,0.9490000009536743,0.9521730542182922,0.27102699875831604,0.47501349449157715
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",12,0.949999988079071,0.9566666483879089,0.9459999799728394,0.9459999799728394,0.9485236406326294,0.27007248997688293,0.49501124024391174
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",13,0.9599999785423279,0.9533333778381348,0.9519999623298645,0.949999988079071,0.9720734357833862,0.2737980782985687,0.4640679359436035
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",14,0.9399999976158142,0.9433332681655884,0.9420000314712524,0.9439999461174011,0.9558725953102112,0.2730940878391266,0.502426266670227
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","NegApproxLoss2",15,0.9399999976158142,0.9399999976158142,0.9440000057220459,0.9440000057220459,0.9682005047798157,0.26918599009513855,0.5017977952957153
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",1,0.7200000286102295,0.6499999761581421,0.6359999775886536,0.6170000433921814,0.36191749572753906,0.46286511421203613,0.41453924775123596
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",2,0.8600000143051147,0.8700000643730164,0.8700000047683716,0.8720000386238098,0.8618403077125549,0.2427220344543457,0.363640159368515
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",3,0.8999999761581421,0.9066666960716248,0.9080000519752502,0.9010000824928284,0.9089815020561218,0.23209194839000702,0.45949769020080566
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",4,0.949999988079071,0.9433332681655884,0.9399999976158142,0.9350000023841858,0.9513841271400452,0.21791373193264008,0.45892906188964844
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",5,0.9300000071525574,0.9233333468437195,0.9179999828338623,0.9280000329017639,0.9329758286476135,0.21299883723258972,0.4665830135345459
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",6,0.9399999976158142,0.949999988079071,0.9520000219345093,0.9539999961853027,0.9544267058372498,0.21808162331581116,0.49136385321617126
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",7,0.9399999976158142,0.9333333373069763,0.9260000586509705,0.9229999780654907,0.9354283809661865,0.21724344789981842,0.5308913588523865
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",8,0.9300000071525574,0.9366666674613953,0.9399999976158142,0.937000036239624,0.9606595635414124,0.22528772056102753,0.4968394637107849
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",9,0.9200000166893005,0.9266667366027832,0.9240000247955322,0.9200000166893005,0.932726263999939,0.23232398927211761,0.5408294796943665
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",10,0.949999988079071,0.9466667175292969,0.949999988079071,0.9469999670982361,0.9462561011314392,0.2364509105682373,0.5427740812301636
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",11,0.9399999976158142,0.9433333873748779,0.9399999976158142,0.9420000314712524,0.94989013671875,0.2134285271167755,0.5354436039924622
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",12,0.9399999976158142,0.93666672706604,0.9339999556541443,0.937000036239624,0.9428638219833374,0.2211732119321823,0.5269113183021545
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",13,0.9100000262260437,0.9233332872390747,0.9300000667572021,0.9300000071525574,0.9510999917984009,0.24516786634922028,0.5511916875839233
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",14,0.9599999785423279,0.9466667175292969,0.9519999623298645,0.9519999623298645,0.9598203301429749,0.21764452755451202,0.558567464351654
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","KurtosisLoss",15,0.9200000166893005,0.9166666269302368,0.9139999151229858,0.9160000085830688,0.9406953454017639,0.22845253348350525,0.5430718064308167
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",1,0.6000000238418579,0.5799999833106995,0.5640000700950623,0.5160000324249268,0.1707766205072403,0.06383092701435089,0.41531115770339966
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",2,0.8700000047683716,0.8733333349227905,0.8740000128746033,0.8490000367164612,0.6679945588111877,0.06652545928955078,0.40916648507118225
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",3,0.8899999856948853,0.8933334350585938,0.8899999260902405,0.890999972820282,0.8752461075782776,0.07657197117805481,0.43938004970550537
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",4,0.9399999976158142,0.9399999976158142,0.9380000233650208,0.9319999814033508,0.9155735969543457,0.07729628682136536,0.4631612002849579
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",5,0.9399999976158142,0.9300000667572021,0.9339999556541443,0.9409999847412109,0.9462530612945557,0.07647080719470978,0.4715856909751892
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",6,0.949999988079071,0.9333333373069763,0.9340000152587891,0.9350000023841858,0.9371395707130432,0.07582325488328934,0.47922655940055847
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",7,0.9399999976158142,0.93666672706604,0.9359999895095825,0.9380000233650208,0.944337010383606,0.07636699825525284,0.48044294118881226
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",8,0.949999988079071,0.949999988079071,0.9480000138282776,0.9470001459121704,0.9463143348693848,0.07514230906963348,0.47764500975608826
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",9,0.949999988079071,0.9433333873748779,0.9399999976158142,0.9390000104904175,0.9458699226379395,0.0756392851471901,0.477347731590271
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",10,0.9399999976158142,0.9333332777023315,0.9320000410079956,0.9319999814033508,0.9393308758735657,0.07482483983039856,0.47101932764053345
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",11,0.9300000071525574,0.9266667366027832,0.9279998540878296,0.925000011920929,0.928206205368042,0.07522576302289963,0.4691365659236908
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",12,0.9399999976158142,0.9333333373069763,0.9340000152587891,0.9359999895095825,0.952491283416748,0.07429853826761246,0.4688608646392822
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",13,0.949999988079071,0.9466667175292969,0.949999988079071,0.9419999718666077,0.9520849585533142,0.07402993738651276,0.46786949038505554
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",14,0.949999988079071,0.9466666579246521,0.9440000057220459,0.9390000104904175,0.9426893591880798,0.0727350190281868,0.46297821402549744
"CIFAR10",1024,"","Enable","10/10",0.2,"ResNet18","All","Disable","CorrMatLoss",15,0.9599999785423279,0.9399999380111694,0.9359999895095825,0.9329999685287476,0.9426499009132385,0.07232668250799179,0.4615088403224945
