"Dataset","Emb. dim","Reg. loss","Class. loss","Batch","Margin","Model","Trained Layers","Whitening","Ind. loss","Epochs","P@1","P@3","P@5","P@10","MAP","Independence","Sparsity"
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",1,0.5,0.46000003814697266,0.49000000953674316,0.5,0.2995738983154297,0.5994031429290771,0.4326835870742798
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",2,0.5299999713897705,0.49666672945022583,0.4880000054836273,0.48500001430511475,0.32842761278152466,0.7450300455093384,0.3856029808521271
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",3,0.6000000238418579,0.5300000309944153,0.5259999632835388,0.5320000052452087,0.35176989436149597,0.5583934187889099,0.376924991607666
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",4,0.5799999833106995,0.54666668176651,0.5640000104904175,0.5550000071525574,0.3669944107532501,0.6808233261108398,0.36993998289108276
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",5,0.6499999761581421,0.5899999737739563,0.5840000510215759,0.5699999928474426,0.37459704279899597,0.7739802598953247,0.36910298466682434
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",6,0.5799999833106995,0.5866667032241821,0.5959999561309814,0.5740000009536743,0.38608318567276,0.7693358659744263,0.32984063029289246
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",7,0.6299999952316284,0.6066667437553406,0.6000000238418579,0.6079999804496765,0.4155353307723999,0.4686460494995117,0.21354557573795319
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",8,0.6200000047683716,0.6300000548362732,0.6319999694824219,0.6190000772476196,0.44097286462783813,0.4252796173095703,0.1770884096622467
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",9,0.6600000262260437,0.6266666650772095,0.6200000047683716,0.6180000305175781,0.4599877893924713,0.40857869386672974,0.2157062441110611
"CIFAR10",128,"","Enable","10/10",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",10,0.6299999952316284,0.6333333253860474,0.6240000128746033,0.6029999256134033,0.47758591175079346,0.38084760308265686,0.23170755803585052
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",1,0.75,0.7233334183692932,0.7199999094009399,0.7070000171661377,0.531451404094696,0.2994130551815033,0.19843299686908722
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",2,0.6800000071525574,0.6800000667572021,0.7080000042915344,0.7069999575614929,0.5538735389709473,0.2923330068588257,0.23190149664878845
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",3,0.6899999976158142,0.7366666197776794,0.7260000705718994,0.721000075340271,0.570148766040802,0.28769463300704956,0.2429305464029312
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",4,0.7400000095367432,0.7366666197776794,0.7220000624656677,0.7190000414848328,0.5778874158859253,0.28594905138015747,0.2511662542819977
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",5,0.75,0.746666669845581,0.7399999499320984,0.7289999127388,0.5789397954940796,0.286334753036499,0.23860003054141998
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",6,0.75,0.7166666388511658,0.7099999785423279,0.7119999527931213,0.5655528903007507,0.2832188308238983,0.20547714829444885
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",7,0.75,0.7166666388511658,0.7220000624656677,0.7230000495910645,0.5719956755638123,0.2863149642944336,0.2046331912279129
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",8,0.7699999809265137,0.7200000286102295,0.7220000624656677,0.7250000238418579,0.575814962387085,0.28790584206581116,0.217181995511055
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",9,0.7099999785423279,0.7266666889190674,0.7139999866485596,0.7179999351501465,0.5806324481964111,0.28804582357406616,0.23051567375659943
"CIFAR10",1024,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",10,0.7699999809265137,0.7333333492279053,0.7360000610351562,0.7350000143051147,0.5752313733100891,0.28868889808654785,0.20368556678295135
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",1,0.6200000047683716,0.59333336353302,0.5579999685287476,0.5390000343322754,0.34252074360847473,0.5231332182884216,0.40187811851501465
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",2,0.5799999833106995,0.5733333230018616,0.5539999604225159,0.5529999732971191,0.38187816739082336,0.44249504804611206,0.39234375953674316
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",3,0.6499999761581421,0.596666693687439,0.5799999833106995,0.5639999508857727,0.4049620032310486,0.540492057800293,0.39863359928131104
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",4,0.6399999856948853,0.596666693687439,0.6019999980926514,0.5879999399185181,0.4159277379512787,0.4893597960472107,0.4197709560394287
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",5,0.6800000071525574,0.6499999761581421,0.6239999532699585,0.6069999933242798,0.4589782953262329,0.4407138228416443,0.06812604516744614
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",6,0.6200000047683716,0.6033333539962769,0.6119999885559082,0.6240000128746033,0.4786209762096405,0.4589473605155945,0.28823789954185486
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",7,0.6100000143051147,0.6266666650772095,0.628000020980835,0.6479999423027039,0.4945789575576782,0.4054557681083679,0.12066367268562317
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",8,0.6499999761581421,0.6233333349227905,0.6260000467300415,0.6349999904632568,0.5018206238746643,0.33967939019203186,0.46545690298080444
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",9,0.6700000166893005,0.6733333468437195,0.6700000762939453,0.6449999809265137,0.5147271156311035,0.23202309012413025,0.4528363347053528
"CIFAR10",128,"","Enable","5/5",0.2,"ResNet18",1,"ZCA2","NegApproxLoss1",10,0.7200000286102295,0.6733334064483643,0.6580000519752502,0.6480000019073486,0.5185825228691101,0.2058224231004715,0.37295207381248474
